title,author,預購專案,群眾募資,音樂,攝影,出版,時尚,設計,表演,藝術,科技,教育,遊戲,飲食,空間,社會,插畫漫畫,電影動畫,地方創生,挺好店,新春賀喜,money,time_left,image,video,sponsor_num,target,duration,comment_num,QA_num,website,yt,fb,ig,set_num,set_price
【 VENUDITE | 初戀系列仿生羊毛刷具組 】彩妝師專為新手設計刷組,VENUDITE 維納黛蒂,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92167,success,29,1,45,50000,14340,1,6.0,1,1,1,1,4,"[2232, 2418, 1540, 877]"
🌟讓每個沐浴時分都能沉墜在星軌中🌟　❤全球唯一❤螢光鑽石沐浴美體護膚球發光套組,愛美購,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19856,success,20,3,11,10000,14340,0,8.0,1,0,1,1,4,"[1880, 3680, 8999, 1777]"
科學式減壓加大氣囊坐墊｜坐，也要坐的健康；靠，也可以靠得很舒適！,JFT 科技減壓氣囊,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178720,success,36,1,95,20000,14340,1,15.0,1,0,1,0,6,"[1090, 1190, 1580, 1680, 2160, 3960]"
農神之禮｜從一株咖啡樹到一杯咖啡，萬中選一的送禮首選,SATUR 薩圖爾精品咖啡,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125392,success,72,2,49,100000,14340,0,14.0,1,1,1,1,10,"[585, 810, 1035, 1185, 1638, 2268, 2268, 2408, 2898, 3318]"
【SBS | 隨身收納包】集中整理＋視覺分類 + 法式時尚收納 | 一氣呵成！完美呈現！,Jolie有點酷,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1065455,success,98,6,926,10000,14340,11,3.0,0,0,1,1,8,"[960, 1900, 479, 499, 990, 1920, 479, 499]"
人體工學自行車氣囊坐墊｜三秒快速安裝｜大幅增加騎乘的舒適感,JFT 科技減壓氣囊,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78356,success,35,1,96,20000,14340,3,,1,0,1,0,5,"[659, 899, 1338, 2596, 3774]"
亞果元素 OMNIA Q3 − 真。3合1無線充電座,ADAM elements,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2445973,success,96,4,681,100000,14340,4,13.0,1,0,1,0,18,"[2980, 3590, 5590, 3790, 3790, 4190, 4090, 5790, 1980, 2280, 2580, 3490, 4390, 4990, 21450, 3590, 3390, 3790]"
2020 美國玩具界奧斯卡家長精選獎，讓孩子成為環保玩具設計師！《 玩具腦 ToyBrain × TOYI 動奇玩件 》,玩具腦,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,561389,success,59,5,433,100000,14340,37,3.0,1,0,1,1,10,"[999, 1950, 3799, 1169, 1950, 1049, 3799, 749, 1750, 999]"
MagnetCubes｜益智軌道積木，激發深層創意，最好玩的模組化玩具！,MagnetCubes x 有設計,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,936010,success,47,4,271,100000,14340,4,15.0,0,0,1,0,8,"[2380, 4600, 11300, 1290, 1580, 1390, 1680, 2690]"
萬用氣囊減壓背帶｜獨特氣囊設計，讓想留下的回憶不再沉重,JFT 科技減壓氣囊,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32680,success,43,1,22,20000,14340,2,,1,0,1,0,6,"[659, 749, 899, 999, 1350, 2600]"
Cuitisan酷藝師酷夢系列│全世界唯一可以微波的不鏽鋼抗菌兒童餐具組,Hanplus,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106862,success,32,2,42,100000,14340,1,11.0,1,0,1,0,8,"[580, 999, 1180, 620, 680, 248, 198, 298]"
【Xmask賦活面罩】遠紅外線x熱敷機能，最高睡眠美容術！,apollofiber inside®,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1213668,success,29,2,346,100000,14340,7,11.0,1,0,1,0,8,"[2800, 5299, 3299, 4228, 6297, 10400, 12396, 2520]"
【法國 Xoopar BOY｜小麥藍牙喇叭】秋日情人送禮、野餐、露營好夥伴！讓小麥陪伴、療癒你的每一天！,格緻品牌行銷,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66945,success,42,2,59,40000,14340,0,,1,0,0,0,5,"[1550, 1199, 2300, 4480, 999]"
隨你PAD彩虹吸管｜ 最有潔癖的液態矽膠吸管,PAD-PAD,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113269,success,28,1,185,100000,14340,0,18.0,0,1,1,1,10,"[650, 350, 399, 740, 3400, 370, 199, 390, 360, 670]"
Dullo Plus 酷冰枕 - 雙面人體工學＋獨家冰芯設計，炎夏必備涼爽好眠！,Dullo Taiwan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154700,success,47,1,65,100000,14340,1,6.0,0,0,0,0,6,"[2080, 3960, 7520, 4080, 2480, 1980]"
放心ストロ吸管：生醫級心導管材質做成最放心的環保吸管,放心FunXin,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,381407,success,52,2,1180,10000,14340,18,,1,0,1,0,35,"[210, 254, 351, 234, 220, 370, 260, 388, 455, 270, 250, 299, 450, 510, 520, 1999, 351, 210, 351, 254, 234, 254, 351, 351, 351, 240, 330, 196, 178, 388, 309, 340, 360, 480, 499]"
【除蟎界美型革命 | Midea 美的無線UV紫外線塵蟎機】一拍二照三吸，打造居家抗敏防護罩，還你幸福沒蟎生活~,creata,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,870440,success,34,5,344,100000,14340,6,9.0,0,0,0,0,6,"[2480, 2580, 4960, 9800, 19040, 2380]"
小詩 智能恆溫低輻射負離子吹風機｜一首歌的時間，吹出柔順秀髮✨,小詩 ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1388990,success,33,2,1232,100000,14340,14,8.0,0,0,0,0,6,"[1040, 1090, 4950, 8900, 990, 990]"
thecoopidea 積木充電器｜ 高功率65W PD多孔快速充電，小至耳機大至筆電只要一顆就搞定！,酷創有限公司,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,139500,success,19,3,94,100000,14340,12,8.0,1,0,1,1,5,"[1280, 1480, 1580, 1880, 2680]"
【 串串 CUNCUN │ 自轉烤肉機 】免手動、免顧火，烤肉串自己旋轉自己烤！,cuncun Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204420,success,25,2,65,80000,14340,5,3.0,0,0,0,0,4,"[2980, 5560, 8100, 2880]"
MONSTER BOOST-GUT CARE 犬貓腸胃保健益生菌,MONSTER,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134014,success,27,1,141,100000,14340,2,,1,0,1,1,6,"[499, 949, 2799, 4299, 7799, 450]"
BroodFit™「天使之翼」口袋背巾｜ 30秒瞬間背著,Nizio,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366820,success,43,4,179,100000,14340,5,10.0,1,0,1,1,6,"[1580, 2750, 3160, 6080, 14500, 1750]"
◣ Lauco 極速充電傳輸線 ◥ Kevlar®防彈等級的耐折度,Lauco Technology Limited,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,308910,success,24,3,338,20000,14340,7,1.0,0,0,1,0,4,"[960, 490, 490, 1880]"
台灣首發丨最完整的Omnia氮化鎵GaN充電解決方案，AUKEY全新系列PD充電器+快充專用線材組合,WitsPer智選家,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1162690,success,95,6,520,100000,14340,22,7.0,1,0,1,0,21,"[1290, 1780, 2270, 1490, 1980, 2470, 2190, 2680, 3170, 4150, 1670, 1180, 1380, 1870, 1480, 1970, 1780, 2270, 2280, 2770, 3750]"
【Lock man 辣客人｜ 智能指紋鎖】再也不必帶鑰匙，解放你美好人生的小鎖伴, ULC Life,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,199270,success,40,1,149,100000,14340,25,7.0,0,0,1,0,7,"[990, 350, 1340, 1190, 1960, 2360, 5700]"
【 TRACPOINT 】全球首創！實體+虛擬 二合一滑鼠簡報筆，滿足工作、會議與教學的所有應用！,SwiftPoint Taiwan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2104156,success,83,6,651,100000,14340,13,10.0,0,0,1,0,8,"[4350, 3490, 149, 490, 7800, 7000, 8600, 4150]"
綠能環保時尚｜HiPack Solar 太陽能隱藏式鎖扣後背包,桃子良品,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160538,success,69,1,56,8888,14340,2,4.0,1,0,1,0,10,"[3999, 1880, 4090, 1980, 3680, 5680, 190, 290, 1980, 3990]"
It’s Logic 平板口袋杯,It's Logic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2446450,success,49,1,1416,100000,14340,97,2.0,0,0,1,0,12,"[1299, 1799, 599, 1299, 1799, 2400, 4400, 9990, 1399, 1199, 1699, 1699]"
［直插即用］Star Trek 微型SSD固態硬碟 | 地表最輕、最小、性價比最高的雙接頭SSD ,Vast Intelligence,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,800167,success,29,5,212,100000,14340,30,,1,0,1,0,12,"[5199, 5199, 2999, 4899, 2699, 1599, 999, 4899, 2699, 1599, 999, 3297]"
BOBA Strohlöffel｜地表最強多合一鉑金食品級矽膠吸管組，100% 台灣設計製造！,貝福多-Better For Better,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120281,success,21,1,74,100000,14340,0,3.0,1,1,1,1,7,"[630, 995, 1320, 3250, 6400, 3250, 6400]"
日本品牌【Nakamichi中道】 全新LIVE 系列 TW150NC 超強主動降噪真。無線耳機,Nakamichi TW,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,687890,success,52,4,248,100000,14340,14,8.0,1,1,1,0,6,"[3190, 1900, 3990, 9900, 2400, 2700]"
Aeris次世代空氣清淨機 | 領先全球唯一全機抗菌，實驗證明有效對抗冠狀病毒，輕鬆對付寵物毛髮皮屑及二次污染,Aeris,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,903155,success,42,2,77,200000,14340,3,10.0,0,0,1,0,10,"[13499, 13999, 14999, 27998, 67495, 129990, 1980, 900, 25998, 12999]"
SMATE須眉烘乾消毒器｜殺菌、烘乾，99%消毒同時去除濕氣防止霉菌,SMATE Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,422857,success,48,1,375,100000,14340,9,,1,0,1,0,5,"[1190, 1290, 10900, 19900, 999]"
太極氣壯三分球！太極x新時尚運動Tiraball臺灣特別版,吉上田,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443200,success,29,6,106,50000,14340,1,4.0,1,0,1,1,3,"[3980, 3980, 9300]"
Bionade德國有機薑柳橙氣泡飲 | 類啤酒釀造，無酒精，無麩質，低糖多種口味,Bionade Taiwan,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56320,success,36,1,47,50000,14340,1,,1,0,1,0,4,"[880, 980, 2780, 4580]"
【 口罩外掛 | 讓你的耳朵放個假】 ——口罩佩戴新革命！陪你防疫的小天使 ，台灣設計製造,Chi2奇奇材料店,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31660,success,31,1,57,20000,14340,0,6.0,0,0,1,0,4,"[540, 512, 290, 1200]"
MAG月桃純露水亮保濕面膜，在地原生植萃純露精油，給你高效益滋潤的清爽保養！,MAG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32000,success,16,0,13,30000,14340,0,6.0,0,0,1,1,5,"[1600, 800, 3200, 4800, 8000]"
獨家授權 《戰神：桌遊》 繁體中文版 God of War: The Card Game ,玩坊有限公司,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,123000,success,42,1,93,10000,14340,0,3.0,1,0,1,0,6,"[1250, 1350, 1700, 1850, 2250, 3300]"
▎Mr.121飛行者 -鷹眼蜂巢眼鏡 ▎全方位優化視覺、夜間行車-銳利度加倍、3C產品剋星 ▎蜂巢式奈米網膜 、快速散霧-適合戴口罩,Mr.Banboo台灣手工眼鏡,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310060,success,53,1,114,4760,14340,2,7.0,1,1,1,1,9,"[2380, 4160, 2980, 3280, 1980, 2580, 2880, 980, 980]"
eShades 智能感光墨鏡 | 只需 0.1 秒幫您自動切換最適亮度！日本專利設計製造！,Shark Tank Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,307600,success,31,3,45,50000,14340,2,3.0,1,1,1,1,3,"[6350, 12300, 6150]"
【Stack up 隨身變形積木杯】聰明分裝術：韓系食尚 × 台式俐落，質感每個嘴饞時刻！,Something Loves,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,997632,success,50,2,946,100000,14340,29,11.0,0,1,1,1,9,"[749, 1559, 948, 1896, 4609, 15100, 37000, 199, 789]"
迷你特快車 | 5分鐘上手、60分鐘內極速體驗的桌上遊戲,摩埃創意工作室,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,268310,success,32,7,167,100000,14340,1,3.0,1,0,1,1,10,"[1980, 1180, 1970, 1540, 2150, 2200, 1880, 210, 380, 800]"
CubicFun | 哈利波特 3D立體拼圖，現影術重返霍格華茲，一起進入魔法世界！,CubicFun,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2820580,success,67,9,1091,100000,14340,5,14.0,0,0,0,0,15,"[2380, 4660, 1680, 1680, 11400, 2880, 3380, 6660, 2680, 1980, 16400, 2680, 4180, 1080, 2380]"
人人都值得擁有的－洋甘菊舒膚活泉露,ERIGANCE愛芮肯｜敏弱肌專家,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44610,success,32,0,19,10000,14340,0,2.0,1,0,1,1,4,"[585, 1080, 2600, 4800]"
TRAQ by ALEGRIA｜智能芯片注入鞋體 · 從芯串聯全新體驗 · 舒適性×支撐度PLUS · 讓你全天候穿著0壓力!,TRAQSHOES_TW,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64610,success,38,2,9,60000,14340,2,,0,0,0,0,12,"[2790, 5480, 16080, 26300, 2890, 5580, 16680, 27300, 2990, 5760, 17280, 28300]"
新型態3D氣囊式汽車安全帶緩衝氣墊｜減緩安全帶背覆壓力，遇衝擊時降低間部與腰部傷害｜包包減壓肩帶｜有效紓壓30%,JFT 科技減壓氣囊,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22848,success,39,2,12,20000,14340,1,,1,0,1,0,9,"[599, 649, 1200, 1198, 1398, 2380, 5750, 7350, 8550]"
【 法國 Mr. Bio｜環保多功能充電線】史上最可愛的充電線，六線合一，輕鬆充電各種裝置！,格緻品牌行銷,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41895,success,24,1,46,40000,14340,0,,1,0,0,0,4,"[405, 800, 1850, 3600]"
3D氣囊減壓運動鞋墊，透氣、減壓、按摩、舒緩釋壓，輕鬆步行，減輕腳底壓力,JFT 科技減壓氣囊,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24728,success,35,2,27,20000,14340,0,11.0,1,0,1,0,5,"[599, 1138, 1647, 2695, 4990]"
ZERO烘鞋器｜乾爽舒適、大步向前｜鞋內潮濕異味最佳去除方案,就是生活,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,600963,success,25,1,517,100000,14340,5,4.0,0,0,0,0,7,"[999, 1799, 599, 3999, 17999, 899, 1599]"
文具控必備！notes屬於你的靈感筆記本｜極輕、超磁性、重複使用,【BUTTERFLYBOARD Inc. ×　Super Falcon超隼】,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255808,success,36,3,116,100000,14340,3,11.0,0,0,1,0,6,"[1838, 1838, 3600, 1950, 1950, 3800]"
niche都會行旅包┃羽量級輕盈款、一秒更換出行裝備、一包達成你所有外出行動需求！,NICHE樂奇,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168200,success,56,6,43,100000,14340,2,18.0,0,0,1,0,9,"[3480, 2680, 3780, 4560, 4560, 6580, 3480, 4480, 5600]"
優雅走入黑膠世界 - TONE Factory 藍牙黑膠唱盤,soma尚馬電聲,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,767200,success,38,5,95,100000,14340,2,4.0,1,0,1,0,9,"[7700, 8500, 8800, 9300, 9500, 9900, 33200, 600, 700]"
ManietEnv 多功能智慧型藍牙牙刷置物架,PINJBAO,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,221300,success,48,2,105,30000,14340,16,14.0,1,0,0,0,4,"[1780, 1980, 3360, 6320]"
三效凝膠拇趾外翻矯正架,愛倍多國際股份有限公司,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50180,success,11,1,68,10000,14340,0,4.0,1,0,1,1,4,"[420, 450, 800, 2280]"
「生活牛骨湯」｜韓國群眾募資的 NO.1 食品,TheMugle Taiwan,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,462121,success,67,2,336,150000,14340,3,7.0,0,0,1,1,13,"[690, 949, 1149, 1799, 3199, 699, 1349, 2599, 549, 1099, 2199, 3199, 1499]"
韓國第三代調香融蠟夜燈｜做自己的調香師,MH家居,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,746283,success,47,2,307,20000,14340,2,10.0,1,1,1,1,8,"[2280, 2580, 2380, 3380, 4999, 999, 2180, 2480]"
【應對各種場合，百變不失經典】｜ Keds Woman’s Center 經典小白鞋，夢幻記憶棉，舒適如床，讓女性活出自我！,OpenBoxStyle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162260,success,40,2,79,20000,14340,4,,1,0,1,0,7,"[1690, 1690, 2000, 3690, 1795, 1795, 2150]"
MIT 透氣舒適涼感褲｜涼感新革命 - 悶熱酷夏的救星,Hoshino,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,323622,success,31,1,488,100000,14340,7,5.0,0,0,1,0,10,"[3266, 1966, 520, 620, 599, 699, 5500, 6500, 599, 499]"
"韓國、日本熱銷中！Guardi 3D 抗菌口罩！100%韓國研發製造 ”超乎想像的舒適體驗！""幼童/學童/成人們皆有尺寸！ #OneForOne",HCI+,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33024,success,61,1,54,10000,14340,1,1.0,0,0,1,0,8,"[438, 219, 438, 1199, 2299, 3500, 8250, 69]"
全新型態3D減壓氣墊｜坐，也要坐的健康；躺，也要躺的舒適；靠，也可以靠得很安穩！,JFT 科技減壓氣囊,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108690,success,47,4,71,20000,14340,2,16.0,1,0,1,0,8,"[1080, 1580, 1280, 1680, 2280, 3160, 8500, 16800]"
【 TIN HIFI T4｜入耳式監聽耳機 】10mm 奈米碳管單動圈，讓您聽見最真實的原音震撼！,Tin-hifi,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249540,success,34,5,99,80000,14340,2,,0,0,1,0,3,"[2380, 4700, 2880]"
【 SHIFT｜保濕香氛濾芯+蓮蓬頭 】打造純淨水質、水潤肌膚，清新香氛持久。,SHIFT H201,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67525,success,49,7,55,20000,14340,1,1.0,0,0,1,0,11,"[1180, 725, 350, 3600, 5900, 380, 740, 800, 1200, 1260, 380]"
走入德國智慧生活 · 幫太太的好先生 | 邦先生智慧型烘乾曬衣機,天傑科技有限公司,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1488510,success,60,1,141,100000,14340,4,5.0,0,0,1,0,10,"[250, 300, 990, 13990, 14990, 15990, 16888, 17800, 31000, 140000]"
【WeBulb┃奈米光觸媒3D列印桌燈 】 抗菌 x 美觀 x 環保；顛覆你對桌燈的刻板印象,WeBulb,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212980,success,25,3,46,200000,14340,0,,1,0,1,0,6,"[1680, 3260, 1750, 3400, 9660, 15800]"
Neekin AirEco 悅呼吸 V1 車用空氣淨化器 ｜ 全方位改善生活品質,LIYI SHOP,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102960,success,31,2,36,100000,14340,0,5.0,1,1,1,1,13,"[490, 1780, 2180, 3380, 4280, 1880, 2380, 3680, 4660, 1980, 2480, 3880, 4880]"
"東元 slim 輕淨強力無刷吸塵器｜900g 機身、15,000pa 超強吸力。讓你駕輕就手，打造最高 CP 值！",東元家電,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,577780,success,20,1,162,100000,14340,9,,1,0,1,1,4,"[3790, 10800, 17500, 3500]"
"環保平面吸管>>最安全最衛生最環保最耐用最好玩的吸管, 大人小孩都適用!!(免運)",台灣奈米濾材,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110568,success,21,4,70,100000,14340,0,21.0,1,0,1,0,4,"[396, 796, 3000, 7200]"
【NaSaDen納莎登圓夢故事箱 feat. 波麗聯名限量款 城市印花】22吋高質感拉鍊款登機箱,威良展業有限公司,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,834467,success,25,2,183,480000,14340,3,10.0,1,0,1,0,7,"[3650, 4000, 7000, 9998, 12500, 27000, 100]"
升降自如屏風專用螢幕支架 | 支撐你的高效率辦公生活,aka-ilife,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232513,success,28,2,118,50000,14340,4,3.0,1,1,1,1,5,"[1450, 1399, 2680, 7600, 14600]"
CW 台灣首款迴力火車軌道系統 │ 來打造鐵道王國吧！跨界聯名 Jack in the box,創玩設計,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133466,success,23,1,81,80000,14340,0,,0,0,1,0,8,"[1699, 2750, 3350, 6350, 330, 200, 1750, 1680]"
ergomi 磁吸筆電支架 | 一秒轉換兩角度，輕薄隨行!,RJ concept,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1222607,success,67,2,1048,100000,14340,13,,0,0,0,0,19,"[960, 549, 370, 998, 798, 1780, 2395, 1825, 4200, 4290, 3400, 7600, 9450, 17100, 599, 999, 415, 495, 865]"
【全世界最棒的北極海鹽片】 冰島 火山熔岩黑鹽片 Norður Salt『與環境共生』 ,NORDUR SALT,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103951,success,28,1,56,100000,14340,1,6.0,0,0,0,0,4,"[999, 380, 599, 1080]"
【FinGears 指尖環】有趣紓壓．手腦協調．無限玩法．跨時代健康解悶小物 !,Cross Continental ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141248,success,45,8,129,80000,14340,1,,0,0,1,0,7,"[695, 1925, 748, 2165, 3210, 6160, 668]"
【DR.SKY Trio 瞬立充】從心出發，給你最簡約的充電體驗。65W三孔輸出，貼心底座，多國接頭一次滿足,樂萌設計,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,571362,success,50,4,442,100000,14340,11,7.0,0,0,0,0,15,"[1390, 1390, 990, 990, 1049, 1049, 890, 1490, 1490, 249, 299, 99, 11900, 1190, 1190]"
日本 RHYTHM 勾掛式渦輪風扇｜風速最高達5.6M/s，隨時隨地給你大風量！,Blackleaf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,665985,success,38,4,695,100000,14340,64,,0,0,1,0,10,"[1280, 680, 680, 1280, 980, 1880, 1280, 680, 1280, 680]"
SENA 10C EVO - 一機解決你4K攝影與藍牙通訊的需求,SENA Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1201300,success,40,3,98,200000,14340,5,,1,0,1,1,6,"[11900, 11900, 14500, 15900, 16900, 13200]"
[ 達標感恩彩蛋 ] 倒數計時!! 京都老町屋體驗專案，30%OFF, [ 南二 ] 京旅宿 ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,348750,success,31,3,16,300000,14340,0,8.0,1,0,1,0,17,"[8400, 11690, 14280, 16940, 19460, 96600, 203000, 7200, 10000, 12200, 14500, 7250, 8300, 10200, 14000, 60000, 87000]"
【 AutoBot VX | 旋風輕型無線吸塵器 】13000 帕大吸力，日常吸塵必備神器！,AutoBot,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2163170,success,44,5,759,50000,14340,43,4.0,0,0,0,0,9,"[3590, 2580, 4780, 9380, 23300, 780, 120, 680, 2480]"
山林好朋友鉛筆系列：台灣原創動物角色 IP 盒玩公仔首發,雙豬工作室,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,222200,success,20,7,126,88888,14340,1,,1,0,1,0,7,"[1530, 2700, 2880, 5616, 10512, 1440, 1350]"
LaserPecker 蜂鳥雷雕機｜迷你好攜帶，隨心所欲雕刻出你的創意日常。,LaserPecker Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30547270,success,61,6,4048,100000,14340,366,16.0,0,0,1,0,13,"[12580, 580, 980, 250, 4780, 1680, 12580, 580, 980, 250, 4780, 11380, 11980]"
神奇按鈕，不用用手按按鈕！by DESIGNBURG,Designburg神奇按鈕,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79192,success,38,1,44,10000,14340,2,,0,0,1,0,6,"[688, 780, 1388, 3588, 4990, 588]"
PUZZLE LOCK 疊疊樂伸縮密封罐｜大師級家政婦必備好物,myinnos 賣創意,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2299012,success,76,3,1610,100000,14340,19,28.0,1,0,1,1,17,"[580, 600, 1160, 2240, 5600, 10800, 15600, 520, 560, 1080, 580, 1120, 1160, 2240, 5600, 10800, 15600]"
Jabees Firefly.2｜專為戶外運動玩家而生，一聽入魂亦能感知世界,Jabees Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,463800,success,33,1,190,200000,14340,7,10.0,0,0,0,0,6,"[2380, 2480, 4760, 11400, 21800, 2280]"
鏡片起霧終結者｜整天戴著口罩，眼鏡也不起霧！,魔術防霧擦拭布,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1756932,success,44,2,2269,30000,14340,19,3.0,0,0,0,0,9,"[458, 950, 1850, 5250, 8250, 239, 199, 219, 390]"
【 WarmHeart｜溫心杯 】一鍵在手，暖入心頭，品味生活說走就走！,CHINGLIFE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,426550,success,21,1,154,100000,14340,90,11.0,0,0,0,0,8,"[2450, 1980, 4900, 3800, 2550, 2080, 2280, 700]"
